label	entity_id	ssid
homologous chromosome segregation	http://purl.obolibrary.org/obo/GO_0045143	36240
selenium-containing prosthetic group biosynthetic process	http://purl.obolibrary.org/obo/GO_0070504	41889
regulation of microtubule cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0070507	6211
capsule poly-gamma-glutamate biosynthetic process	http://purl.obolibrary.org/obo/GO_0070502	37461
poly-gamma-glutamate biosynthetic process	http://purl.obolibrary.org/obo/GO_0070501	12836
selenium-containing prosthetic group metabolic process	http://purl.obolibrary.org/obo/GO_0070503	2333
cholesterol import	http://purl.obolibrary.org/obo/GO_0070508	23564
calcium ion import	http://purl.obolibrary.org/obo/GO_0070509	41135
high-density lipoprotein particle receptor activity	http://purl.obolibrary.org/obo/GO_0070506	7789
hydroxylamine reductase activity	http://purl.obolibrary.org/obo/GO_0050418	27153
formimidoylglutamate deiminase activity	http://purl.obolibrary.org/obo/GO_0050416	26203
hydroxymandelonitrile lyase activity	http://purl.obolibrary.org/obo/GO_0050419	10029
3-oxolaurate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0050410	31324
formimidoylaspartate deiminase activity	http://purl.obolibrary.org/obo/GO_0050414	40841
D-alanine 2-hydroxymethyltransferase activity	http://purl.obolibrary.org/obo/GO_0050413	25481
formimidoylglutamase activity	http://purl.obolibrary.org/obo/GO_0050415	41685
cinnamate beta-D-glucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0050412	42892
glutamin-(asparagin-)ase activity	http://purl.obolibrary.org/obo/GO_0050417	4347
micromitophagy	http://purl.obolibrary.org/obo/GO_0000424	43732
pexophagy	http://purl.obolibrary.org/obo/GO_0000425	4095
autophagy of mitochondrion	http://purl.obolibrary.org/obo/GO_0000422	35593
micropexophagy	http://purl.obolibrary.org/obo/GO_0000426	2338
carbon catabolite regulation of transcription from RNA polymerase II promoter	http://purl.obolibrary.org/obo/GO_0000429	20240
mitohagy	http://purl.obolibrary.org/obo/GO_0000423	1591
proximal straight tubule development	http://purl.obolibrary.org/obo/GO_0072020	19158
nephron morphogenesis	http://purl.obolibrary.org/obo/GO_0072028	26635
macula densa development	http://purl.obolibrary.org/obo/GO_0072024	25887
long nephron development	http://purl.obolibrary.org/obo/GO_0072029	37591
ascending thin limb development	http://purl.obolibrary.org/obo/GO_0072021	4676
thick ascending limb development	http://purl.obolibrary.org/obo/GO_0072023	36473
distal convoluted tubule development	http://purl.obolibrary.org/obo/GO_0072025	40707
connecting tubule development	http://purl.obolibrary.org/obo/GO_0072027	41076
descending thin limb development	http://purl.obolibrary.org/obo/GO_0072022	29590
ER retention sequence binding	http://purl.obolibrary.org/obo/GO_0046923	21537
peptide cross-linking via 2-(S-L-cysteinyl)-D-phenylalanine	http://purl.obolibrary.org/obo/GO_0046925	4277
peptide cross-linking via 2-(S-L-cysteinyl)-D-allo-threonine	http://purl.obolibrary.org/obo/GO_0046926	20531
alpha-(1->3)-fucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0046920	42736
peptide cross-linking via 2-(S-L-cysteinyl)-L-phenylalanine	http://purl.obolibrary.org/obo/GO_0046924	18448
peptide-O-fucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0046922	26987
alpha-(1->6)-fucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0046921	7991
negative regulation of neurotransmitter secretion	http://purl.obolibrary.org/obo/GO_0046929	1996
regulation of neurotransmitter secretion	http://purl.obolibrary.org/obo/GO_0046928	14188
peptidyl-threonine racemization	http://purl.obolibrary.org/obo/GO_0046927	13306
intracellular iron ion homeostasis	http://purl.obolibrary.org/obo/GO_0006879	13628
intracellular copper ion homeostasis	http://purl.obolibrary.org/obo/GO_0006878	5260
intracellular cobalt ion homeostasis	http://purl.obolibrary.org/obo/GO_0006877	10500
intracellular monoatomic ion homeostasis	http://purl.obolibrary.org/obo/GO_0006873	24070
intracellular calcium ion homeostasis	http://purl.obolibrary.org/obo/GO_0006874	2371
tryptophan biosynthetic process	http://purl.obolibrary.org/obo/GO_0000162	3394
phosphorelay signal transduction system	http://purl.obolibrary.org/obo/GO_0000160	11936
MAPK cascade	http://purl.obolibrary.org/obo/GO_0000165	19835
nucleotide binding	http://purl.obolibrary.org/obo/GO_0000166	37908
regulation of viral entry into host cell	http://purl.obolibrary.org/obo/GO_0046596	28618
polyamine oxidase activity	http://purl.obolibrary.org/obo/GO_0046592	40193
mandelonitrile lyase activity	http://purl.obolibrary.org/obo/GO_0046593	15668
negative regulation of viral entry into host cell	http://purl.obolibrary.org/obo/GO_0046597	31918
regulation of centriole replication	http://purl.obolibrary.org/obo/GO_0046599	5577
maintenance of pole plasm mRNA location	http://purl.obolibrary.org/obo/GO_0046594	30496
establishment of pole plasm mRNA localization	http://purl.obolibrary.org/obo/GO_0046595	34517
positive regulation of viral entry into host cell	http://purl.obolibrary.org/obo/GO_0046598	30435
interleukin-27 receptor binding	http://purl.obolibrary.org/obo/GO_0045523	8942
interleukin-26 receptor binding	http://purl.obolibrary.org/obo/GO_0045522	21102
interleukin-25 receptor binding	http://purl.obolibrary.org/obo/GO_0045521	8811
interleukin-24 receptor binding	http://purl.obolibrary.org/obo/GO_0045520	8779
meiotic metaphase II	http://purl.obolibrary.org/obo/GO_0007137	2610
reciprocal meiotic recombination	http://purl.obolibrary.org/obo/GO_0007131	31116
meiotic metaphase I	http://purl.obolibrary.org/obo/GO_0007132	26497
meiotic prophase II	http://purl.obolibrary.org/obo/GO_0007136	25007
meiotic anaphase II	http://purl.obolibrary.org/obo/GO_0007138	9362
meiotic telophase II	http://purl.obolibrary.org/obo/GO_0007139	10117
meiosis II	http://purl.obolibrary.org/obo/GO_0007135	20922
meiotic telophase I	http://purl.obolibrary.org/obo/GO_0007134	15511
synaptonemal complex assembly	http://purl.obolibrary.org/obo/GO_0007130	15071
meiotic anaphase I	http://purl.obolibrary.org/obo/GO_0007133	43618
GATOR1 complex binding	http://purl.obolibrary.org/obo/GO_0106080	29613
negative regulation of cell adhesion involved in sprouting angiogenesis	http://purl.obolibrary.org/obo/GO_0106089	25777
sucrose import across plasma membrane	http://purl.obolibrary.org/obo/GO_0106082	6954
regulation of cell adhesion involved in sprouting angiogenesis	http://purl.obolibrary.org/obo/GO_0106088	13026
maltose import across plasma membrane	http://purl.obolibrary.org/obo/GO_0106081	2008
immune response-regulating cell surface receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0002768	42364
positive regulation of myeloid leukocyte differentiation	http://purl.obolibrary.org/obo/GO_0002763	3652
immune response-inhibiting signal transduction	http://purl.obolibrary.org/obo/GO_0002765	12214
immune response-inhibiting cell surface receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0002767	13961
negative regulation of myeloid leukocyte differentiation	http://purl.obolibrary.org/obo/GO_0002762	5502
positive regulation of antimicrobial humoral response	http://purl.obolibrary.org/obo/GO_0002760	3173
innate immune response-inhibiting signal transduction	http://purl.obolibrary.org/obo/GO_0002766	33134
natural killer cell inhibitory signaling pathway	http://purl.obolibrary.org/obo/GO_0002769	29251
immune response-regulating signaling pathway	http://purl.obolibrary.org/obo/GO_0002764	7504
regulation of myeloid leukocyte differentiation	http://purl.obolibrary.org/obo/GO_0002761	37427
negative regulation of AMPA receptor activity	http://purl.obolibrary.org/obo/GO_0061907	15229
autophagosome localization	http://purl.obolibrary.org/obo/GO_0061906	6695
glial cell activation	http://purl.obolibrary.org/obo/GO_0061900	23866
autophagosome-lysosome fusion	http://purl.obolibrary.org/obo/GO_0061909	23714
renal urate salt excretion	http://purl.obolibrary.org/obo/GO_0097744	31092
membrane tubulation	http://purl.obolibrary.org/obo/GO_0097749	6065
RNA polymerase activity	http://purl.obolibrary.org/obo/GO_0097747	1789
3'-5' RNA polymerase activity	http://purl.obolibrary.org/obo/GO_0097748	38518
de novo centriole assembly via blepharoplast	http://purl.obolibrary.org/obo/GO_0097743	5752
de novo centriole assembly	http://purl.obolibrary.org/obo/GO_0097742	32898
mitochondrial tRNA 5'-end processing	http://purl.obolibrary.org/obo/GO_0097745	42292
blood vessel diameter maintenance	http://purl.obolibrary.org/obo/GO_0097746	27771
conversion of glutamyl-tRNA to glutaminyl-tRNA	http://purl.obolibrary.org/obo/GO_0043685	36678
type IV pilus assembly	http://purl.obolibrary.org/obo/GO_0043683	3818
conversion of aspartyl-tRNA to asparaginyl-tRNA	http://purl.obolibrary.org/obo/GO_0043688	10717
co-translational protein modification	http://purl.obolibrary.org/obo/GO_0043686	12245
P-type divalent copper transporter activity	http://purl.obolibrary.org/obo/GO_0043682	3517
post-translational protein modification	http://purl.obolibrary.org/obo/GO_0043687	39108
cargo adaptor activity	http://purl.obolibrary.org/obo/GO_0140312	31815
export across cell outer membrane	http://purl.obolibrary.org/obo/GO_0140317	16761
calcium ion sequestering activity	http://purl.obolibrary.org/obo/GO_0140314	7476
molecular sequestering activity	http://purl.obolibrary.org/obo/GO_0140313	12090
iron ion sequestering activity	http://purl.obolibrary.org/obo/GO_0140315	37286
protein sequestering activity	http://purl.obolibrary.org/obo/GO_0140311	21128
receptor decoy activity	http://purl.obolibrary.org/obo/GO_0140319	1933
protein transporter activity	http://purl.obolibrary.org/obo/GO_0140318	16507
cellular response to gibberellin stimulus	http://purl.obolibrary.org/obo/GO_0071370	36877
cellular response to follicle-stimulating hormone stimulus	http://purl.obolibrary.org/obo/GO_0071372	15974
cellular response to luteinizing hormone stimulus	http://purl.obolibrary.org/obo/GO_0071373	12850
cellular response to corticotropin-releasing hormone stimulus	http://purl.obolibrary.org/obo/GO_0071376	11347
cellular response to glucagon stimulus	http://purl.obolibrary.org/obo/GO_0071377	13972
cellular response to growth hormone stimulus	http://purl.obolibrary.org/obo/GO_0071378	41813
cellular response to gonadotropin stimulus	http://purl.obolibrary.org/obo/GO_0071371	29175
cellular response to prostaglandin stimulus	http://purl.obolibrary.org/obo/GO_0071379	41245
cellular response to parathyroid hormone stimulus	http://purl.obolibrary.org/obo/GO_0071374	27185
cellular response to peptide hormone stimulus	http://purl.obolibrary.org/obo/GO_0071375	22822
methylguanosine-cap decapping	http://purl.obolibrary.org/obo/GO_0110156	8292
RNA NAD-cap (NAD-forming) hydrolase activity	http://purl.obolibrary.org/obo/GO_0110152	14699
RNA NAD-cap (NMN-forming) hydrolase activity	http://purl.obolibrary.org/obo/GO_0110153	37967
RNA decapping	http://purl.obolibrary.org/obo/GO_0110154	4016
NAD-cap decapping	http://purl.obolibrary.org/obo/GO_0110155	34349
regulation of mitotic spindle formation (spindle phase one)	http://purl.obolibrary.org/obo/GO_0110159	7013
pollen development	http://purl.obolibrary.org/obo/GO_0009555	37522
microsporogenesis	http://purl.obolibrary.org/obo/GO_0009556	21713
embryo sac central cell differentiation	http://purl.obolibrary.org/obo/GO_0009559	9657
embryo sac cellularization	http://purl.obolibrary.org/obo/GO_0009558	1666
embryo sac development	http://purl.obolibrary.org/obo/GO_0009553	16173
megasporogenesis	http://purl.obolibrary.org/obo/GO_0009554	33076
antipodal cell differentiation	http://purl.obolibrary.org/obo/GO_0009557	34683
glycoside transport	http://purl.obolibrary.org/obo/GO_1901656	17452
response to ketone	http://purl.obolibrary.org/obo/GO_1901654	17443
glycosyl compound metabolic process	http://purl.obolibrary.org/obo/GO_1901657	16255
glycosyl compound catabolic process	http://purl.obolibrary.org/obo/GO_1901658	29809
glycosyl compound biosynthetic process	http://purl.obolibrary.org/obo/GO_1901659	10357
cellular response to peptide	http://purl.obolibrary.org/obo/GO_1901653	40045
cellular response to ketone	http://purl.obolibrary.org/obo/GO_1901655	3045
response to peptide	http://purl.obolibrary.org/obo/GO_1901652	7630
positive regulation of terrequinone A biosynthetic process	http://purl.obolibrary.org/obo/GO_1900854	33161
positive regulation of pseurotin A biosynthetic process	http://purl.obolibrary.org/obo/GO_1900851	39845
negative regulation of pseurotin A biosynthetic process	http://purl.obolibrary.org/obo/GO_1900850	25534
malonyl-CoA synthetase activity	http://purl.obolibrary.org/obo/GO_0090409	31547
phloem nitrate loading	http://purl.obolibrary.org/obo/GO_0090408	3052
stress-induced premature senescence	http://purl.obolibrary.org/obo/GO_0090400	9507
oncogene-induced cell senescence	http://purl.obolibrary.org/obo/GO_0090402	4912
oxidative stress-induced premature senescence	http://purl.obolibrary.org/obo/GO_0090403	35597
organophosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0090407	11519
purine deoxyribonucleoside monophosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009171	2566
pyrimidine deoxyribonucleoside monophosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009176	16632
pyrimidine ribonucleoside monophosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009175	15996
pyrimidine ribonucleoside monophosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009173	26340
pyrimidine deoxyribonucleoside monophosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009177	43082
pyrimidine deoxyribonucleoside monophosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009178	44361
purine deoxyribonucleoside monophosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009170	16076
pyrimidine ribonucleoside monophosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009174	17133
purine ribonucleoside diphosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009179	28495
purine deoxyribonucleoside monophosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009172	12585
DNA endoreduplication	http://purl.obolibrary.org/obo/GO_0042023	14675
protein refolding	http://purl.obolibrary.org/obo/GO_0042026	18483
granulocyte macrophage colony-stimulating factor complex binding	http://purl.obolibrary.org/obo/GO_0042021	268
interleukin-23 receptor activity	http://purl.obolibrary.org/obo/GO_0042020	37087
N-methyl-L-amino-acid oxidase activity	http://purl.obolibrary.org/obo/GO_0050131	19582
NADP+ nucleosidase activity	http://purl.obolibrary.org/obo/GO_0050135	21098
N-methylalanine dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050132	18442
NADPH peroxidase activity	http://purl.obolibrary.org/obo/GO_0050137	1743
nicotinate-N-glucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0050139	13346
N6-hydroxylysine O-acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0050133	18298
N6-methyl-lysine oxidase activity	http://purl.obolibrary.org/obo/GO_0050134	37998
nicotinate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050138	11756
N-methyl-2-oxoglutaramate hydrolase activity	http://purl.obolibrary.org/obo/GO_0050130	36314
NADH dehydrogenase (quinone) activity	http://purl.obolibrary.org/obo/GO_0050136	42644
GDP-L-galactose biosynthetic process	http://purl.obolibrary.org/obo/GO_0033472	30829
S-methylmethionine metabolic process	http://purl.obolibrary.org/obo/GO_0033477	21879
UDP-rhamnose metabolic process	http://purl.obolibrary.org/obo/GO_0033478	17730
indoleacetic acid conjugate biosynthetic process	http://purl.obolibrary.org/obo/GO_0033474	23834
indoleacetic acid amide conjugate biosynthetic process	http://purl.obolibrary.org/obo/GO_0033475	20228
indoleacetic acid conjugate metabolic process	http://purl.obolibrary.org/obo/GO_0033473	8327
indoleacetic acid ester conjugate biosynthetic process	http://purl.obolibrary.org/obo/GO_0033476	41539
gibberellin 12 biosynthetic process	http://purl.obolibrary.org/obo/GO_0033470	11505
GDP-L-galactose metabolic process	http://purl.obolibrary.org/obo/GO_0033471	18815
UDP-D-galacturonate metabolic process	http://purl.obolibrary.org/obo/GO_0033479	20800
intracellular sterol transport	http://purl.obolibrary.org/obo/GO_0032366	23003
negative regulation of lipid transport	http://purl.obolibrary.org/obo/GO_0032369	19271
pyridoxal phosphate catabolic process	http://purl.obolibrary.org/obo/GO_0032361	13926
intracellular lipid transport	http://purl.obolibrary.org/obo/GO_0032365	7195
intracellular oxygen homeostasis	http://purl.obolibrary.org/obo/GO_0032364	30575
regulation of lipid transport	http://purl.obolibrary.org/obo/GO_0032368	34495
FMN catabolic process	http://purl.obolibrary.org/obo/GO_0032363	40821
intracellular cholesterol transport	http://purl.obolibrary.org/obo/GO_0032367	40531
acetaldehyde dehydrogenase (acetylating) activity	http://purl.obolibrary.org/obo/GO_0008774	34459
[isocitrate dehydrogenase (NADP+)] kinase activity	http://purl.obolibrary.org/obo/GO_0008772	40562
acetate kinase activity	http://purl.obolibrary.org/obo/GO_0008776	17192
acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity	http://purl.obolibrary.org/obo/GO_0008779	40303
acetylornithine deacetylase activity	http://purl.obolibrary.org/obo/GO_0008777	1685
[protein-PII] uridylyltransferase activity	http://purl.obolibrary.org/obo/GO_0008773	7023
[citrate (pro-3S)-lyase] ligase activity	http://purl.obolibrary.org/obo/GO_0008771	32524
[acyl-carrier-protein] phosphodiesterase activity	http://purl.obolibrary.org/obo/GO_0008770	43538
acetate CoA-transferase activity	http://purl.obolibrary.org/obo/GO_0008775	27855
negative regulation of cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048080	3249
regulation of adult chitin-containing cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048082	41253
regulation of female pigmentation	http://purl.obolibrary.org/obo/GO_0048089	22305
negative regulation of adult chitin-containing cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048083	16789
adult chitin-containing cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048085	12845
positive regulation of adult chitin-containing cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048084	937
positive regulation of cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0048081	12914
positive regulation of developmental pigmentation	http://purl.obolibrary.org/obo/GO_0048087	10997
negative regulation of developmental pigmentation	http://purl.obolibrary.org/obo/GO_0048086	9744
regulation of male pigmentation	http://purl.obolibrary.org/obo/GO_0048088	9852
pyrimidine nucleoside diphosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009139	12993
pyrimidine nucleoside monophosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009130	1787
pyrimidine nucleoside monophosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009131	36382
purine nucleoside diphosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009136	27186
purine nucleoside diphosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009137	25331
nucleoside diphosphate catabolic process	http://purl.obolibrary.org/obo/GO_0009134	24106
pyrimidine nucleoside diphosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009138	40291
nucleoside diphosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0009133	25047
purine nucleoside diphosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009135	20123
nucleoside diphosphate metabolic process	http://purl.obolibrary.org/obo/GO_0009132	35965
negative regulation of type I site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032080	28528
regulation of type IV site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032087	29790
regulation of type III site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032086	1674
regulation of type I site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032084	31995
negative regulation of type III site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032082	30371
negative regulation of type IV site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032083	10102
regulation of type II site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032085	17701
negative regulation of NF-kappaB transcription factor activity	http://purl.obolibrary.org/obo/GO_0032088	38912
negative regulation of type II site-specific deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0032081	6689
NACHT domain binding	http://purl.obolibrary.org/obo/GO_0032089	18328
pyruvate family amino acid metabolic process	http://purl.obolibrary.org/obo/GO_0009078	22088
aromatic amino acid metabolic process	http://purl.obolibrary.org/obo/GO_0009072	30547
serine family amino acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0009070	2178
pyruvate family amino acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0009079	22651
aromatic amino acid family biosynthetic process	http://purl.obolibrary.org/obo/GO_0009073	31355
aromatic amino acid family catabolic process	http://purl.obolibrary.org/obo/GO_0009074	26794
serine family amino acid catabolic process	http://purl.obolibrary.org/obo/GO_0009071	31811
6-hydroxyhexanoate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018463	4034
vanillyl-alcohol oxidase activity	http://purl.obolibrary.org/obo/GO_0018465	39316
fluoren-9-ol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018461	33028
4-(hydroxymethyl)benzenesulfonate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018462	20748
limonene-1,2-diol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018466	17094
cyclohexanol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018460	35117
3-hydroxypimeloyl-CoA dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018464	24699
myrtenal dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018469	30136
formaldehyde dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0018467	18013
methyltransferase activity	http://purl.obolibrary.org/obo/GO_0008168	15580
protein tyrosine phosphatase activator activity	http://purl.obolibrary.org/obo/GO_0008160	25140
C-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0008169	43636
primitive palate development	http://purl.obolibrary.org/obo/GO_0062010	12695
negative regulation of small molecule metabolic process	http://purl.obolibrary.org/obo/GO_0062014	34844
positive regulation of small molecule metabolic process	http://purl.obolibrary.org/obo/GO_0062013	28405
regulation of small molecule metabolic process	http://purl.obolibrary.org/obo/GO_0062012	333
trans assembly of SL-containing precatalytic spliceosome	http://purl.obolibrary.org/obo/GO_0000352	35555
formation of quadruple SL/U4/U5/U6 snRNP	http://purl.obolibrary.org/obo/GO_0000353	21891
cis assembly of pre-catalytic spliceosome	http://purl.obolibrary.org/obo/GO_0000354	32938
generation of catalytic spliceosome for second transesterification step	http://purl.obolibrary.org/obo/GO_0000350	29652
snRNA localization to Cajal body	http://purl.obolibrary.org/obo/GO_0061016	10016
regulation of mRNA catabolic process	http://purl.obolibrary.org/obo/GO_0061013	18958
hepatoblast differentiation	http://purl.obolibrary.org/obo/GO_0061017	19180
hepatic duct development	http://purl.obolibrary.org/obo/GO_0061011	29483
positive regulation of mRNA catabolic process	http://purl.obolibrary.org/obo/GO_0061014	3555
snRNA import into nucleus	http://purl.obolibrary.org/obo/GO_0061015	30067
gallbladder development	http://purl.obolibrary.org/obo/GO_0061010	39323
adenosylmethionine cyclotransferase activity	http://purl.obolibrary.org/obo/GO_0047625	1745
adenylylsulfatase activity	http://purl.obolibrary.org/obo/GO_0047627	2301
adenosine nucleosidase activity	http://purl.obolibrary.org/obo/GO_0047622	39024
acylglycerol kinase activity	http://purl.obolibrary.org/obo/GO_0047620	18867
acylpyruvate hydrolase activity	http://purl.obolibrary.org/obo/GO_0047621	25142
ADP-thymidine kinase activity	http://purl.obolibrary.org/obo/GO_0047628	22046
adenosine-tetraphosphatase activity	http://purl.obolibrary.org/obo/GO_0047624	18345
adenosine-phosphate deaminase activity	http://purl.obolibrary.org/obo/GO_0047623	41636
ADP deaminase activity	http://purl.obolibrary.org/obo/GO_0047629	8798
re-entry into mitotic cell cycle after pheromone arrest	http://purl.obolibrary.org/obo/GO_0000321	32519
re-entry into mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0000320	22830
STAT family protein binding	http://purl.obolibrary.org/obo/GO_0097677	21538
SOCS family protein binding	http://purl.obolibrary.org/obo/GO_0097678	4977
cerebellar Purkinje cell layer formation	http://purl.obolibrary.org/obo/GO_0021694	10555
cerebellar cortex development	http://purl.obolibrary.org/obo/GO_0021695	40551
cerebellar Purkinje cell layer maturation	http://purl.obolibrary.org/obo/GO_0021691	2318
cerebellar molecular layer maturation	http://purl.obolibrary.org/obo/GO_0021690	40113
cerebellar cortex formation	http://purl.obolibrary.org/obo/GO_0021697	15390
cerebellar Purkinje cell layer structural organization	http://purl.obolibrary.org/obo/GO_0021693	28067
cerebellar cortex structural organization	http://purl.obolibrary.org/obo/GO_0021698	26850
cerebellar cortex morphogenesis	http://purl.obolibrary.org/obo/GO_0021696	28281
cerebellar Purkinje cell layer morphogenesis	http://purl.obolibrary.org/obo/GO_0021692	33991
cerebellar cortex maturation	http://purl.obolibrary.org/obo/GO_0021699	28300
agmatine biosynthetic process	http://purl.obolibrary.org/obo/GO_0097055	24087
L-kynurenine catabolic process	http://purl.obolibrary.org/obo/GO_0097053	22095
establishment of protein localization to endoplasmic reticulum membrane	http://purl.obolibrary.org/obo/GO_0097051	14545
type B pancreatic cell apoptotic process	http://purl.obolibrary.org/obo/GO_0097050	27794
L-kynurenine metabolic process	http://purl.obolibrary.org/obo/GO_0097052	10462
L-glutamate biosynthetic process	http://purl.obolibrary.org/obo/GO_0097054	42919
positive regulation of growth rate	http://purl.obolibrary.org/obo/GO_0040010	44096
embryonic cleavage	http://purl.obolibrary.org/obo/GO_0040016	31353
negative regulation of multicellular organism growth	http://purl.obolibrary.org/obo/GO_0040015	30877
regulation of multicellular organism growth	http://purl.obolibrary.org/obo/GO_0040014	10592
positive regulation of locomotion	http://purl.obolibrary.org/obo/GO_0040017	17521
negative regulation of locomotion	http://purl.obolibrary.org/obo/GO_0040013	17213
locomotion	http://purl.obolibrary.org/obo/GO_0040011	40759
positive regulation of multicellular organism growth	http://purl.obolibrary.org/obo/GO_0040018	41739
regulation of locomotion	http://purl.obolibrary.org/obo/GO_0040012	9285
positive regulation of embryonic development	http://purl.obolibrary.org/obo/GO_0040019	43977
dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase	http://purl.obolibrary.org/obo/GO_0052917	37902
dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	http://purl.obolibrary.org/obo/GO_0052918	1419
16S rRNA (guanine(966)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052913	32521
16S rRNA (guanine(1207)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052914	41193
aliphatic (R)-hydroxynitrile lyase activity	http://purl.obolibrary.org/obo/GO_0052919	264
23S rRNA (guanine(745)-N(1))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052911	30340
23S rRNA (guanine(2445)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052915	7099
23S rRNA (adenine(2085)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052910	36589
23S rRNA (guanine(748)-N(1))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052912	31431
23S rRNA (guanine(1835)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052916	11522
asexual sporulation resulting in formation of a multicellular or syncytial spore	http://purl.obolibrary.org/obo/GO_0075284	5285
negative regulation of sporangiospore formation	http://purl.obolibrary.org/obo/GO_0075288	10816
positive regulation of uredinium development	http://purl.obolibrary.org/obo/GO_0075281	31461
sexual sporulation resulting in formation of a multicellular or syncytial spore	http://purl.obolibrary.org/obo/GO_0075285	7915
sporulation resulting in formation of a multicellular or syncytial spore	http://purl.obolibrary.org/obo/GO_0075283	6432
negative regulation of uredinium development	http://purl.obolibrary.org/obo/GO_0075282	19163
positive regulation of sporangiospore formation	http://purl.obolibrary.org/obo/GO_0075287	38965
aplanospore formation	http://purl.obolibrary.org/obo/GO_0075289	19551
regulation of sporangiospore formation	http://purl.obolibrary.org/obo/GO_0075286	25497
regulation of uredinium development	http://purl.obolibrary.org/obo/GO_0075280	32343
entry of viral genome into host nucleus via retainment of capsid in nuclear pore complex and release of genome into nucleoplasm	http://purl.obolibrary.org/obo/GO_0075508	19952
entry of intact viral capsid into host nucleus through nuclear pore complex	http://purl.obolibrary.org/obo/GO_0075505	3092
macropinosomal membrane permeabilization involved in viral entry into host cell	http://purl.obolibrary.org/obo/GO_0075504	14490
