label	entity_id	ssid
Non-pitting edema	http://purl.obolibrary.org/obo/HP_6000507	[5, 9, 5, 8, 8]
Anti-human ferritin peptide antibody positivity	http://purl.obolibrary.org/obo/HP_6000508	[5, 5, 7, 4, 1]
Elevated CSF L-2-hydroxyglutaric acid concentration	http://purl.obolibrary.org/obo/HP_6000509	[2, 2, 5, 3, 2]
Elevated erythrocyte inosine triphosphate concentration	http://purl.obolibrary.org/obo/HP_6000510	[2, 5, 5, 5, 2]
Reduced erythrocyte inosine triphosphatase activity	http://purl.obolibrary.org/obo/HP_6000511	[7, 1, 3, 6, 5]
Reduced circulating alpha-1,3-fucosyltransferase activity	http://purl.obolibrary.org/obo/HP_6000512	[7, 1, 2, 3, 4]
Diminished neutrophil myeloperoxidase activity	http://purl.obolibrary.org/obo/HP_6000513	[7, 1, 6, 1, 2]
Reduced erythrocyte uroporphyrinogen III cosynthase activity	http://purl.obolibrary.org/obo/HP_6000514	[7, 1, 3, 0, 2]
Elevated 18-hydroxycorticosterone to aldosterone ratio	http://purl.obolibrary.org/obo/HP_6000515	[2, 5, 8, 8]
Elevated circulating 21-deoxycortisol concentration	http://purl.obolibrary.org/obo/HP_6000516	[2, 8, 0, 3, 1]
Elevated monolysocardiolipin/cardiolipin ratio	http://purl.obolibrary.org/obo/HP_6000517	[2, 1, 2, 7, 1]
Low maternal vitamin B12 concentration	http://purl.obolibrary.org/obo/HP_6000518	[7, 4, 8, 3, 1]
Elevated circulating inhibin A concentration	http://purl.obolibrary.org/obo/HP_6000519	[2, 8, 2, 1, 0]
Increased circulating inhibin B concentration	http://purl.obolibrary.org/obo/HP_6000520	[2, 8, 2, 1, 1]
Elevated circulating lipoprotein(a) concentration	http://purl.obolibrary.org/obo/HP_6000521	[2, 8, 1, 5, 0]
Reduced circulating lipoprotein(a) concentration	http://purl.obolibrary.org/obo/HP_6000522	[7, 4, 2, 2, 3]
Increased urinary bile acid level	http://purl.obolibrary.org/obo/HP_6000523	[2, 7, 3, 3, 0]
Abnormal urinary bile acid level	http://purl.obolibrary.org/obo/HP_6000524	[1, 2, 8, 1]
Reduced erythrocyte glutathione reductase activity	http://purl.obolibrary.org/obo/HP_6000525	[5, 3, 0, 7, 3, 1]
Failure to elevate lactate upon ischemic exercise test	http://purl.obolibrary.org/obo/HP_6000526	[1, 9, 7, 6]
Elevated circulating cholestanol concentration	http://purl.obolibrary.org/obo/HP_6000527	[2, 8, 9, 8, 1]
Livestock exposure	http://purl.obolibrary.org/obo/HP_6000528	[5, 3, 1, 1, 1, 3]
Synchronous skin lesions	http://purl.obolibrary.org/obo/HP_6000529	[5, 9, 1, 9, 6]
Serpentine skin location	http://purl.obolibrary.org/obo/HP_6000530	[5, 9, 1, 9, 7]
Abnormal urinary organic compound level	http://purl.obolibrary.org/obo/HP_6000531	[1, 6, 6, 5, 1]
Elevated urinary histamine level	http://purl.obolibrary.org/obo/HP_6000532	[2, 7, 4, 2, 2]
Elevated urinary N-methylhistamine level	http://purl.obolibrary.org/obo/HP_6000533	[2, 7, 4, 6, 2]
Elevated urinary ureidopropionic acid level	http://purl.obolibrary.org/obo/HP_6000534	[2, 7, 0, 2, 2]
Elevated urinary porphyrin level	http://purl.obolibrary.org/obo/HP_6000535	[2, 4, 3, 1, 2]
Elevated urinary coproporphyrin level	http://purl.obolibrary.org/obo/HP_6000536	[2, 4, 3, 2, 1]
Ecrrine sweat gland predominance	http://purl.obolibrary.org/obo/HP_6000537	[2, 9, 5, 6, 1]
Poorly demarcated skin lesion	http://purl.obolibrary.org/obo/HP_6000538	[5, 9, 1, 6, 9]
History of recent cat bite	http://purl.obolibrary.org/obo/HP_6000539	[5, 3, 3, 3, 2, 0]
History of recent stay in area with inadequate sewage sanitation	http://purl.obolibrary.org/obo/HP_6000540	[5, 3, 3, 9]
Positive cutaneous herpes simplex virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000541	[2, 0, 4, 3]
Positive CSF mycobacterium tuberculosis nucleic acid test	http://purl.obolibrary.org/obo/HP_6000542	[4, 0, 0, 7]
Positive mycobacterium CSF culture	http://purl.obolibrary.org/obo/HP_6000543	[2, 0, 1, 1]
Positive mycobacterium CSF microscopy	http://purl.obolibrary.org/obo/HP_6000544	[5, 4, 5, 8, 6]
Positive treponema pallidum PCR test in the blood circulation	http://purl.obolibrary.org/obo/HP_6000545	[2, 0, 0, 0]
Positive human Immunodeficiency virus nucleic acid test in the blood circulation	http://purl.obolibrary.org/obo/HP_6000546	[2, 0, 0, 1]
Positive CSF enterovirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000547	[2, 0, 2, 2]
Positive CSF Borrelia burgdorferi nucleic acid test	http://purl.obolibrary.org/obo/HP_6000548	[2, 0, 2, 3]
Positive CSF arbovirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000549	[2, 0, 2, 4]
Positive Bartonella henselae nucleic acid test in the blood circulation	http://purl.obolibrary.org/obo/HP_6000550	[2, 0, 3, 4]
Positive Dengue virus PCR test in the blood circulation	http://purl.obolibrary.org/obo/HP_6000551	[2, 0, 0, 2]
Positive CSF JC-virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000552	[2, 0, 2, 5]
Bloodstream Malaria parasite	http://purl.obolibrary.org/obo/HP_6000553	[5, 9, 6, 9, 2]
Positive bloodstream plasmodium falciparum nucleic acid pathogen test	http://purl.obolibrary.org/obo/HP_6000554	[5, 3, 0, 5, 7]
Decreased erythrocyte fructose-1,6-bisphosphate aldolase activity	http://purl.obolibrary.org/obo/HP_6000555	[1, 8, 0, 5]
Reduced circulating dopamine beta-hydroxylase activity	http://purl.obolibrary.org/obo/HP_6000556	[7, 1, 3, 4, 2]
Reduced erythrocyte bisphosphoglycerate mutase activity	http://purl.obolibrary.org/obo/HP_6000557	[7, 1, 0, 0, 4]
Reduced erythrocyte adenylate kinase activity	http://purl.obolibrary.org/obo/HP_6000558	[7, 1, 0, 1, 3]
Reduced erythrocyte hexokinase activity	http://purl.obolibrary.org/obo/HP_6000559	[7, 1, 0, 3, 3]
Decreased circulating carboxypeptidase N activity	http://purl.obolibrary.org/obo/HP_6000560	[7, 1, 1, 9, 2]
Elevated red cell pyruvate kinase activity	http://purl.obolibrary.org/obo/HP_6000561	[2, 5, 1, 8]
Reduced circulating adenosine deaminase-2 activity	http://purl.obolibrary.org/obo/HP_6000562	[7, 1, 1, 0, 2]
Reduced sepiapterin reductase activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000563	[5, 3, 0, 7, 5, 1]
Elevated circulating vasoactive intestinal peptide concentration	http://purl.obolibrary.org/obo/HP_6000564	[2, 5, 4, 6, 4]
Elevated circulating cholesterol sulfate concentration	http://purl.obolibrary.org/obo/HP_6000565	[2, 8, 5, 3, 1]
Elevated circulating lipoprotein X concentration	http://purl.obolibrary.org/obo/HP_6000566	[2, 8, 1, 5, 1]
Elevated circulating oxalate concentration	http://purl.obolibrary.org/obo/HP_6000567	[1, 1, 5, 7]
Elevated blood ethylene glycol concentration	http://purl.obolibrary.org/obo/HP_6000568	[2, 2, 7, 5, 1]
Midline notching of lower lip	http://purl.obolibrary.org/obo/HP_6000569	[4, 7, 2, 1, 1]
Reduced tissue thymidine phosphorylase activity	http://purl.obolibrary.org/obo/HP_6000570	[7, 1, 0, 9, 1]
Reduced tissue tripeptidyl peptidase 1 activity	http://purl.obolibrary.org/obo/HP_6000571	[7, 1, 1, 9, 3]
Reduced tissue arginine:glycine amidinotransferase activity	http://purl.obolibrary.org/obo/HP_6000572	[7, 1, 1, 3, 3]
Reduced tissue aspartylglucosaminidase activity	http://purl.obolibrary.org/obo/HP_6000573	[7, 1, 1, 5, 3]
Reduced tissue carnitine-acylcarnitine translocase activity	http://purl.obolibrary.org/obo/HP_6000574	[1, 7, 3, 8]
Reduced circulating 6-pyruvoyltetrahydropterin synthase activity	http://purl.obolibrary.org/obo/HP_6000575	[7, 1, 2, 2, 7]
Reduced tissue mannosyl-oligosaccharide glucosidase activity	http://purl.obolibrary.org/obo/HP_6000576	[7, 1, 8, 8]
Reduced tissue 3-methylglutaconyl-CoA hydratase activity	http://purl.obolibrary.org/obo/HP_6000577	[7, 1, 2, 7, 5]
Reduced tissue gamma-glutamyltransferase activity	http://purl.obolibrary.org/obo/HP_6000578	[7, 1, 3, 5, 5]
Positive oropharangeal infectious agent test	http://purl.obolibrary.org/obo/HP_6000579	[2, 9, 4, 1, 3]
Positive oropharynx poliovirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000580	[2, 0, 9, 3]
Positive synonvial fluid infectious agent test	http://purl.obolibrary.org/obo/HP_6000581	[2, 0, 5, 0]
Positive synonvial fluid culture	http://purl.obolibrary.org/obo/HP_6000582	[2, 0, 5, 1]
Positive synovial fluid gram stain	http://purl.obolibrary.org/obo/HP_6000583	[2, 0, 7, 0]
Anti Parvovirus antibody positivity	http://purl.obolibrary.org/obo/HP_6000584	[5, 5, 0, 2, 1]
Brain parenchymal tuberculoma	http://purl.obolibrary.org/obo/HP_6000585	[5, 6, 3, 4, 2]
Muscle arteriovenous malformation	http://purl.obolibrary.org/obo/HP_6000586	[5, 4, 4, 1, 0]
Bone arteriovenous malformation	http://purl.obolibrary.org/obo/HP_6000587	[5, 4, 4, 1, 1, 2]
Periosteal elevation	http://purl.obolibrary.org/obo/HP_6000588	[3, 6, 7, 4, 2]
Esophageal dilation	http://purl.obolibrary.org/obo/HP_6000589	[4, 0, 3, 4, 4]
Spinal lipoma	http://purl.obolibrary.org/obo/HP_6000590	[4, 3, 2, 8, 1]
Loose body in joint	http://purl.obolibrary.org/obo/HP_6000591	[5, 4, 7, 6]
Paraspinal arteriovenous malformation	http://purl.obolibrary.org/obo/HP_6000592	[5, 4, 4, 1, 2, 1]
Supernumerary tarsal bone	http://purl.obolibrary.org/obo/HP_6000593	[3, 0, 3, 1]
Maxillary cyst	http://purl.obolibrary.org/obo/HP_6000594	[4, 2, 1, 2, 3]
Mandibular cyst	http://purl.obolibrary.org/obo/HP_6000595	[4, 2, 8, 5]
Sixth cranial nerve hypoplasia	http://purl.obolibrary.org/obo/HP_6000596	[7, 9, 6, 0, 3]
Third cranial nerve hypoplasia	http://purl.obolibrary.org/obo/HP_6000597	[7, 9, 6, 0, 4]
Elevated urinary succinylacetone level	http://purl.obolibrary.org/obo/HP_6000598	[1, 1, 0, 4, 2]
Elevated urinary 2-oxoisocaproic level	http://purl.obolibrary.org/obo/HP_6000599	[1, 1, 2, 8]
Elevated urinary 2-oxovaleric acid level	http://purl.obolibrary.org/obo/HP_6000600	[1, 1, 2, 0, 3]
Elevated urinary 2-hydroxyisocaproic acid level	http://purl.obolibrary.org/obo/HP_6000601	[1, 1, 7, 5]
Elevated urinary isovalerylglycine level	http://purl.obolibrary.org/obo/HP_6000602	[1, 3, 6, 4, 1]
Elevated urinary 2-methyl-3-hydroxybutyric acid level	http://purl.obolibrary.org/obo/HP_6000603	[1, 1, 7, 3]
Elevated urinary 3-hydroxypentanoic acid level	http://purl.obolibrary.org/obo/HP_6000604	[2, 7, 2, 3, 4]
Elevated urinary 7-hydroxyoctanoic acid level	http://purl.obolibrary.org/obo/HP_6000605	[2, 7, 2, 3, 5]
Elevated urinary D-glyceric acid level	http://purl.obolibrary.org/obo/HP_6000606	[2, 7, 6, 1, 2]
Elevated urinary 3-hydroxyisobutyric acid level	http://purl.obolibrary.org/obo/HP_6000607	[1, 1, 7, 9]
Elevated urinary 3,4-Dihydroxybutyric acid level	http://purl.obolibrary.org/obo/HP_6000608	[1, 1, 7, 1, 0]
Elevated urinary 3-hydroxyadipic acid level	http://purl.obolibrary.org/obo/HP_6000609	[1, 1, 0, 1, 1]
Elevated erythrocyte galactose-1-phosphate concentration	http://purl.obolibrary.org/obo/HP_6000610	[2, 7, 0, 8, 1]
Elevated circulating chitotriosidase activity	http://purl.obolibrary.org/obo/HP_6000611	[2, 1, 4, 9]
Squamosal suture synostosis	http://purl.obolibrary.org/obo/HP_6000612	[4, 1, 0, 0, 1]
Enlarged fetal lungs	http://purl.obolibrary.org/obo/HP_6000613	[4, 5, 4, 7, 2]
Orbital inflammation	http://purl.obolibrary.org/obo/HP_6000614	[0, 8, 1, 5, 3]
Reduced Inositol polyphosphate 5-phosphatase OCRL-1 activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000615	[7, 1, 2, 8, 2]
Reduced muscle glycogen debrancher enzyme activity	http://purl.obolibrary.org/obo/HP_6000616	[7, 1, 0, 4, 3]
Reduced tissue UDP-glucuronyl-transferase activity	http://purl.obolibrary.org/obo/HP_6000617	[7, 1, 1, 7, 1]
Temporal artery giant cells	http://purl.obolibrary.org/obo/HP_6000618	[5, 6, 0, 0, 9]
Reduced phosphoenolpyruvate carboxykinase activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000619	[7, 1, 0, 5, 3]
Elevated urinary pyrroline hydroxycarboxylic acid level	http://purl.obolibrary.org/obo/HP_6000620	[2, 7, 0, 2, 3]
Elevated urinary N-tau-ribosylhistidine level	http://purl.obolibrary.org/obo/HP_6000621	[2, 7, 5, 6, 2]
Elevated urinary ureidoisobutyric acid level	http://purl.obolibrary.org/obo/HP_6000622	[1, 3, 6, 0]
Elevated urinary N-carbamyl-beta-aminoisobutyric acid level	http://purl.obolibrary.org/obo/HP_6000623	[1, 3, 6, 2, 0]
Nipple epidermal Paget cells	http://purl.obolibrary.org/obo/HP_6000624	[4, 0, 3, 0, 2]
Penile corporal blood gas ischemia	http://purl.obolibrary.org/obo/HP_6000625	[5, 3, 0, 8, 9]
Recent temporal region trauma	http://purl.obolibrary.org/obo/HP_6000626	[5, 3, 3, 3, 6]
Rest limb pain	http://purl.obolibrary.org/obo/HP_6000627	[0, 9, 1, 8]
Scalloped appearance of liver surface	http://purl.obolibrary.org/obo/HP_6000628	[4, 0, 8, 2]
Nipple thickening	http://purl.obolibrary.org/obo/HP_6000629	[4, 5, 6, 3, 3]
Hypoechoic breast mass	http://purl.obolibrary.org/obo/HP_6000630	[7, 2, 2, 4]
Unilocular ovarian cyst	http://purl.obolibrary.org/obo/HP_6000631	[4, 8, 7, 7, 3]
Mesenteric torsion	http://purl.obolibrary.org/obo/HP_6000632	[0, 7, 3, 9]
High-pitched bowel sounds	http://purl.obolibrary.org/obo/HP_6000633	[2, 6, 7, 5, 3]
Exacerbated by opiate medication	http://purl.obolibrary.org/obo/HP_6000634	[2, 9, 6, 2, 3]
Breast granuloma	http://purl.obolibrary.org/obo/HP_6000635	[5, 6, 1, 8, 2]
Exposure to cosmetic fragrances	http://purl.obolibrary.org/obo/HP_6000636	[5, 3, 1, 1, 4, 0]
Sweating and flushing in the preauricular area in response to mastication	http://purl.obolibrary.org/obo/HP_6000637	[5, 6, 0, 7, 6, 1]
Reduced hepatic glyoxylate reductase activity	http://purl.obolibrary.org/obo/HP_6000638	[1, 7, 7, 6, 1]
PAS-positive lymphocyte vacuolization	http://purl.obolibrary.org/obo/HP_6000639	[5, 4, 3, 4, 0, 1]
Lipid-laden bone-marrow macrophages	http://purl.obolibrary.org/obo/HP_6000640	[5, 4, 3, 8, 1, 1]
Bone marrow monocytosis	http://purl.obolibrary.org/obo/HP_6000641	[7, 6, 7, 4, 4]
Sunflower cataract	http://purl.obolibrary.org/obo/HP_6000642	[5, 6, 0, 5, 8, 2]
Anti-lamin A antibody positivity	http://purl.obolibrary.org/obo/HP_6000643	[5, 5, 4, 1, 6]
Anti-lamin C antibody positivity	http://purl.obolibrary.org/obo/HP_6000644	[5, 5, 4, 1, 7]
Anti-vinculin antibody positivity	http://purl.obolibrary.org/obo/HP_6000645	[5, 5, 4, 9, 3]
Anti-annexin A5 antibody positivity	http://purl.obolibrary.org/obo/HP_6000646	[5, 5, 3, 6, 4]
Bulging fontanelle	http://purl.obolibrary.org/obo/HP_6000647	[4, 1, 5, 0, 3]
3-4 toe cutaneous syndactyly	http://purl.obolibrary.org/obo/HP_6000648	[9, 2, 2, 4, 1]
Triangular nail	http://purl.obolibrary.org/obo/HP_6000649	[4, 2, 4, 1, 1]
Distal tibiofibular synostosis	http://purl.obolibrary.org/obo/HP_6000650	[3, 0, 8, 1, 0]
Abnormal metacarpal ossification	http://purl.obolibrary.org/obo/HP_6000651	[6, 3, 2, 5, 3]
Rib spur	http://purl.obolibrary.org/obo/HP_6000652	[3, 4, 2, 4, 2]
Crescent-shaped iliac bone	http://purl.obolibrary.org/obo/HP_6000653	[3, 7, 4, 5]
Abnormal ischium ossification	http://purl.obolibrary.org/obo/HP_6000654	[3, 1, 3, 3]
Femoral neck fracture	http://purl.obolibrary.org/obo/HP_6000655	[3, 7, 7, 4, 1]
Papillary dermis eosinophilic hyaline material	http://purl.obolibrary.org/obo/HP_6000656	[5, 4, 3, 1, 5, 2]
Pancreatic intraductal papillary mucinous neoplasm	http://purl.obolibrary.org/obo/HP_6000657	[5, 6, 5, 2, 9]
Medium vessel vasculitis	http://purl.obolibrary.org/obo/HP_6000658	[5, 4, 4, 9, 2]
Elevated muscle fiber laminin alpha 5 expression	http://purl.obolibrary.org/obo/HP_6000659	[2, 1, 2, 8]
Paravertebral mass	http://purl.obolibrary.org/obo/HP_6000660	[4, 3, 2, 0, 1]
Phlebolith	http://purl.obolibrary.org/obo/HP_6000661	[4, 8, 9, 6, 8]
Bladder rupture	http://purl.obolibrary.org/obo/HP_6000662	[4, 8, 9, 0, 1]
Elevated myocardial iron load	http://purl.obolibrary.org/obo/HP_6000663	[2, 5, 6, 6]
Right ventricular regional wall motion abnormality	http://purl.obolibrary.org/obo/HP_6000664	[6, 4, 8, 9]
Right ventricular regional akinesia	http://purl.obolibrary.org/obo/HP_6000665	[7, 8, 9, 5, 6]
Right ventricular regional dyskinesia	http://purl.obolibrary.org/obo/HP_6000666	[5, 4, 5, 3, 8]
Right ventricular aneurysm	http://purl.obolibrary.org/obo/HP_6000667	[4, 6, 6, 4, 4]
Glomerular immune-complex deposition	http://purl.obolibrary.org/obo/HP_6000668	[5, 7, 9, 1, 9]
Glomerular PLA2R immune-complex deposition	http://purl.obolibrary.org/obo/HP_6000669	[5, 7, 9, 5, 7]
Elevated urinary L-glycerate level	http://purl.obolibrary.org/obo/HP_6000670	[2, 7, 6, 1, 3]
Breast myxoma	http://purl.obolibrary.org/obo/HP_6000671	[5, 6, 1, 5, 5]
Ovarian cystadenoma	http://purl.obolibrary.org/obo/HP_6000672	[5, 6, 1, 2, 6]
Abnormal CSF N-acetylaspartic acid concentration	http://purl.obolibrary.org/obo/HP_6000673	[1, 6, 7, 2, 2]
Decreased CSF N-acetylaspartic acid concentration	http://purl.obolibrary.org/obo/HP_6000674	[1, 7, 2, 8]
Elevated urinary mevalonate lactone level	http://purl.obolibrary.org/obo/HP_6000675	[2, 7, 8, 2, 1]
Anti-von Willebrand factor antibody positivity	http://purl.obolibrary.org/obo/HP_6000676	[5, 5, 7, 0, 1]
Elevated natural killer cell count	http://purl.obolibrary.org/obo/HP_6000677	[2, 3, 9, 4]
Myositis-specific autoantibody positivity	http://purl.obolibrary.org/obo/HP_6000678	[5, 5, 1, 7, 2]
Abnormal serum osmolality	http://purl.obolibrary.org/obo/HP_6000679	[1, 6, 1, 7]
Low serum osmolality	http://purl.obolibrary.org/obo/HP_6000680	[1, 9, 9, 1]
High serum osmolality	http://purl.obolibrary.org/obo/HP_6000681	[2, 2, 1, 8, 1]
History of compressive dressings	http://purl.obolibrary.org/obo/HP_6000682	[4, 0, 7, 0, 4]
Triggered by overhead motions	http://purl.obolibrary.org/obo/HP_6000683	[2, 9, 0, 2, 1]
Radiating pain	http://purl.obolibrary.org/obo/HP_6000684	[5, 9, 9, 7, 3]
Mitral opening snap	http://purl.obolibrary.org/obo/HP_6000685	[4, 6, 1, 3, 6]
Mucus in stool	http://purl.obolibrary.org/obo/HP_6000686	[5, 2, 2, 3, 6]
Elevated circulating CCL3 concentration	http://purl.obolibrary.org/obo/HP_6000687	[2, 1, 7, 7]
Elevated circulating CCL4 concentration	http://purl.obolibrary.org/obo/HP_6000688	[2, 1, 7, 8]
Elevated CSF 14-3-3 protein concentration	http://purl.obolibrary.org/obo/HP_6000689	[2, 2, 3, 8]
Elevated CSF dihydrobiopterin concentration	http://purl.obolibrary.org/obo/HP_6000690	[2, 2, 3, 4, 1]
Left atrial fibrosis	http://purl.obolibrary.org/obo/HP_6000691	[5, 4, 0, 5, 8]
Abnormal circulating atrial natriuretic peptide pro-hormone concentration	http://purl.obolibrary.org/obo/HP_6000692	[1, 2, 3, 8]
Reduced circulating NT-proANP concentration	http://purl.obolibrary.org/obo/HP_6000693	[7, 1, 7, 6]
Elevated circulating 1-pyrroline-5-carboxylic acid concentration	http://purl.obolibrary.org/obo/HP_6000694	[2, 2, 8, 2, 4]
Reduced tissue delta-1-pyrroline-5-carboxylate dehydrogenase activity	http://purl.obolibrary.org/obo/HP_6000695	[7, 1, 3, 1, 3]
Elevated circulating N-carbamyl-beta-aminoisobutyric acid concentration	http://purl.obolibrary.org/obo/HP_6000696	[1, 3, 6, 2, 1]
Low tissue ferrochelatase activity	http://purl.obolibrary.org/obo/HP_6000697	[7, 1, 2, 3, 5]
Elevated circulating heptacarboxylporphyrin concentration	http://purl.obolibrary.org/obo/HP_6000698	[2, 4, 3, 8, 2]
Aggravated by menstruation	http://purl.obolibrary.org/obo/HP_6000699	[5, 3, 1, 5, 8, 1]
Reduced breast milk zinc concentration	http://purl.obolibrary.org/obo/HP_6000700	[7, 2, 9, 2, 4]
Elevated urinary bile acid level	http://purl.obolibrary.org/obo/HP_6000701	[2, 7, 3, 3, 1]
Elevated urinary glyoxylic acid level	http://purl.obolibrary.org/obo/HP_6000702	[1, 1, 0, 2, 3]
Elevated circulating 3-hydroxyanthranilic acid concentration	http://purl.obolibrary.org/obo/HP_6000703	[2, 7, 2, 3, 6]
Elevated circulating CXCL9 concentration	http://purl.obolibrary.org/obo/HP_6000704	[2, 1, 7, 9]
Thickened fibular cortex	http://purl.obolibrary.org/obo/HP_6000705	[3, 6, 0, 4, 0]
New medication added in recent weeks	http://purl.obolibrary.org/obo/HP_6000706	[5, 3, 1, 6, 0, 3]
Noctural pain	http://purl.obolibrary.org/obo/HP_6000707	[5, 3, 5, 5, 7]
Femoral osteosclerosis	http://purl.obolibrary.org/obo/HP_6000708	[3, 7, 7, 2, 0]
Absent Bell phenomenon	http://purl.obolibrary.org/obo/HP_6000709	[0, 1, 8, 8]
Dalen Fuchs nodules	http://purl.obolibrary.org/obo/HP_6000710	[5, 6, 2, 1, 8]
Triggering by ocular trauma	http://purl.obolibrary.org/obo/HP_6000711	[0, 8, 2, 1, 6]
Gelatinous drop-like dystrophic cornea	http://purl.obolibrary.org/obo/HP_6000712	[5, 7, 4, 4, 1]
Hepatic reticuloendothelial system cell iron deposition	http://purl.obolibrary.org/obo/HP_6000713	[5, 6, 4, 3, 8]
Reduced epidermal kindlin-1 expression	http://purl.obolibrary.org/obo/HP_6000714	[7, 1, 5, 1, 5]
Central giant cell lesion of the jaw	http://purl.obolibrary.org/obo/HP_6000715	[5, 6, 0, 0, 1, 1]
Terminal hepatic lobular vascular occlusion	http://purl.obolibrary.org/obo/HP_6000716	[4, 6, 0, 3, 1]
Axonal spheroids	http://purl.obolibrary.org/obo/HP_6000717	[5, 4, 9, 8, 7]
Decreased liver bile salt export pump expression	http://purl.obolibrary.org/obo/HP_6000718	[7, 1, 2, 3, 6]
Reduced tissue type II iodothyronine deiodinase activity	http://purl.obolibrary.org/obo/HP_6000719	[7, 1, 2, 4, 3]
Reduced tissue fatty aldehyde dehydrogenase activity	http://purl.obolibrary.org/obo/HP_6000720	[7, 1, 2, 0, 4]
Decreased circulating pancreatic isoamylase activity	http://purl.obolibrary.org/obo/HP_6000721	[1, 8, 0, 6]
Reduced tissue guanidinoacetate methyltransferase activity	http://purl.obolibrary.org/obo/HP_6000722	[7, 1, 1, 3, 4]
Reduced erythrocyte galactokinase activity	http://purl.obolibrary.org/obo/HP_6000723	[7, 1, 0, 3, 4]
Auspitz sign	http://purl.obolibrary.org/obo/HP_6000724	[0, 4, 3, 4, 1]
Salty tasting skin	http://purl.obolibrary.org/obo/HP_6000725	[5, 9, 5, 4, 3, 1]
Scalp nodule	http://purl.obolibrary.org/obo/HP_6000726	[5, 6, 7, 7, 1]
History of undercooked pork ingestion	http://purl.obolibrary.org/obo/HP_6000727	[5, 3, 3, 3, 8]
History of recent rodent exposure	http://purl.obolibrary.org/obo/HP_6000728	[5, 3, 3, 3, 2, 1]
Positive CSF fungus test	http://purl.obolibrary.org/obo/HP_6000729	[2, 0, 1, 2]
Positive CSF human T-lymphotropic virus type I antibody positivity	http://purl.obolibrary.org/obo/HP_6000730	[2, 0, 8, 4]
Positive chlamydia trachomatis urine nucleic acid test	http://purl.obolibrary.org/obo/HP_6000731	[2, 0, 9, 4]
Anti-streptococcus deoxyribonuclease-B antibody positivity	http://purl.obolibrary.org/obo/HP_6000732	[7, 1, 1, 8, 2]
Positive streptococcus A rapid antigen detection test	http://purl.obolibrary.org/obo/HP_6000733	[2, 9, 4, 6, 0]
Positive synovial mycobacterial culture	http://purl.obolibrary.org/obo/HP_6000734	[2, 0, 7, 1]
Positive mycobacterial synovial nucleic acid test	http://purl.obolibrary.org/obo/HP_6000735	[2, 0, 7, 2]
Positive bloodstream babesia nucleic acid pathogen test	http://purl.obolibrary.org/obo/HP_6000736	[2, 0, 3, 1, 0]
Positive bloodstream influenza nucleic test	http://purl.obolibrary.org/obo/HP_6000737	[2, 0, 3, 3, 1]
Positive bloodstream parainfluenza virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000738	[2, 0, 3, 3, 2]
Positive bloodstream adenovirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000739	[2, 0, 3, 1, 1]
Anti-Francisella tularensis antibody positivity	http://purl.obolibrary.org/obo/HP_6000740	[5, 5, 6, 9, 1]
Positive bloodstream MERS coronavirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000741	[2, 0, 3, 0]
Positive nasopharyngeal corynebacterium diphtheriae nucleic acid test	http://purl.obolibrary.org/obo/HP_6000742	[4, 0, 5, 9, 5]
Pediculosis capitis	http://purl.obolibrary.org/obo/HP_6000743	[5, 9, 5, 5, 5, 1]
Premature glabellar skin wrinkling	http://purl.obolibrary.org/obo/HP_6000744	[4, 4, 2, 9]
Flexural reticulate hyperpigmentation	http://purl.obolibrary.org/obo/HP_6000745	[5, 6, 9, 6, 7]
Elevated fractional excretion of urate	http://purl.obolibrary.org/obo/HP_6000746	[2, 7, 3, 8, 3]
Abnormal urinary creatine level	http://purl.obolibrary.org/obo/HP_6000747	[1, 6, 3, 8]
Decreased urinary creatine level	http://purl.obolibrary.org/obo/HP_6000748	[1, 7, 0, 2, 1]
Elevated circulating type I procollagen aminoterminal propeptide concentration	http://purl.obolibrary.org/obo/HP_6000749	[2, 8, 4, 9]
Decreased tissue S-adenosylhomocysteine hydrolase activity	http://purl.obolibrary.org/obo/HP_6000750	[7, 1, 1, 8, 3]
Decreased urinary dopamine level	http://purl.obolibrary.org/obo/HP_6000751	[7, 1, 3, 4, 3]
Elevated erythrocyte AICA-ribotide concentration	http://purl.obolibrary.org/obo/HP_6000752	[2, 2, 8, 9, 2]
Elevated circulating monomethyl sterol concentration	http://purl.obolibrary.org/obo/HP_6000753	[2, 8, 9, 1, 3]
Elevated circulating dimethyl sterol concentration	http://purl.obolibrary.org/obo/HP_6000754	[2, 8, 9, 1, 4]
Elevated circulating C-terminal fibroblast growth factor 23 concentration	http://purl.obolibrary.org/obo/HP_6000755	[2, 1, 3, 6, 4]
Elevated urinary 5-hydroxyindoleacetic acid level	http://purl.obolibrary.org/obo/HP_6000756	[2, 7, 2, 5, 2]
